Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
xg-dla01-sv,XG DL A01/1 SV RECESS DOWNLIGHT LIGHT,Default Title,Default Title,,,,,XG DLA01/SV,,,123 William Street,,,,,,,0
xg-dla01-wh,XG DLA01/ WH (MR16),Default Title,Default Title,,,,,XG DLA01/WH,,,123 William Street,,,,,,,0
xg-dla01-1sv,XG DL A01-1 SV (G9),Default Title,Default Title,,,,,XG DLA01-1SV,,,123 William Street,,,,,,,0
xg-dlc01-1-sv,XG DL C01/1 (JC) SILVER,Default Title,Default Title,,,,,XG DLC01/1 SV,,,123 William Street,,,,,,,0
xg-dlc01-1-wh,XG DL HDL-C01-1 WH,Default Title,Default Title,,,,,XG DLC01-1 WH,,,123 William Street,,,,,,,0
xg-dle01-sv,XG DL E01/SV (G4),Default Title,Default Title,,,,,XG DLE01/SV,,,123 William Street,,,,,,,0
xg-gl1031bww,XG GL OLG-1031B/LED 3X1.2W SPIKE LIGHT BLACK WARM,Default Title,Default Title,,,,,XG GL1031BWW,,,123 William Street,,,,,,,0
xg-gl1061b-gp,XG GL OLG1061B/GP-1-24/BK-WW c/w 6*1W LED,Default Title,Default Title,,,,,XG GL1061B/GP,,,123 William Street,,,,,,,0
xg-hdla01-1-sv,XG HDL-C01-SV,Default Title,Default Title,,,,,XG HDLA01-1 SV,,,123 William Street,,,,,,,0
xg-hdlc01-1-sv,XG HDL-C01-SV (G9),Default Title,Default Title,,,,,XG HDLC01-1 SV,,,123 William Street,,,,,,,0
xg-hdlc01-1-wh,XG HDL-C01-WH (G9),Default Title,Default Title,,,,,XG HDLC01-1 WH,,,123 William Street,,,,,,,12
xg-hdle01-sv,XG HDL-E01-SV (G9),Default Title,Default Title,,,,,XG HDLE01 SV,,,123 William Street,,,,,,,15
xg-hdle01-sv-nb,XG HDL-E01-SV (G9) WITHOUT RECESS BOX,Default Title,Default Title,,,,,XG HDLE01 SV NB,,,123 William Street,,,,,,,0
xg-hdle01-wh,XG HDL-E01-WH (G9),Default Title,Default Title,,,,,XG HDLE01 WH,,,123 William Street,,,,,,,0
xg-hdle01-wh-nb,XG HDL-E01-WH (G9) WITHOUT RECESS BOX,Default Title,Default Title,,,,,XG HDLE01 WH NB,,,123 William Street,,,,,,,50
xg-hdle03-sv,XG HDL-E03 SV (G9)-RECESS WALL,Default Title,Default Title,,,,,XG HDLE03 SV,,,123 William Street,,,,,,,0
xg-ht-2m-wh,HT-2M WH Titan 1-circuit track White,Default Title,Default Title,,,,,XG HT-2M WH,,,123 William Street,,,,,,,0
xg-ht-3700-mr16-wh,"HT-3700/MR16 WH Track Holder, White, c/w transformer.",Default Title,Default Title,,,,,XG HT-3700/MR16 WH,,,123 William Street,,,,,,,0
xg-ldl-scoop-wh,XG LDL SCOOP WH (1.2W LED WARM WHITE) C/W DRIVER,Default Title,Default Title,,,,,XG LDL SCOOP WH,,,123 William Street,,,,,,,0
xg-ldle01-sv-blue-led,XG LDLE01 SV C/W BLUE LED,Default Title,Default Title,,,,,XG LDLE01 SV BLUE LED,,,123 William Street,,,,,,,0
xg-ldle01-sv-ww-led,XG DL E01 SV c/w Warmwhite LED,Default Title,Default Title,,,,,XG LDLE01 SV WW LED,,,123 William Street,,,,,,,0
xg-ldle01-wh-led,XG LDLE01 SV C/W WHITE LED,Default Title,Default Title,,,,,XG LDLE01/WH LED,,,123 William Street,,,,,,,0
xg-ldle01wh-ww-led,XG LDLE01 WH C/W WARMWHITE LED,Default Title,Default Title,,,,,XG LDLE01WH/WW LED,,,123 William Street,,,,,,,1
xg-rbco1-hs2,XG RECESS BOX - CO1-HS2,Default Title,Default Title,,,,,XG RBCO1-HS2,,,123 William Street,,,,,,,1
xg-rbco1-hs3,XG RECESS BOX - HS3,Default Title,Default Title,,,,,XG RBCO1-HS3,,,123 William Street,,,,,,,12
xg-sllds20117-300,LDS20117.300 LED 1x1W DAYLIGHT SILVER (W/O,Default Title,Default Title,,,,,XG SLLDS20117.300,,,123 William Street,,,,,,,0
xg-sp61-1l,XG SP61/1L,Default Title,Default Title,,,,,XG SP61/1L,,,123 William Street,,,,,,,0
xg-wl0103pr-dl-led,XG WL LWA-0103PR/DL c/w 3x1.2W DAYLIGHT LED LAMP &,Default Title,Default Title,,,,,XG WL0103PR/DL LED,,,123 William Street,,,,,,,0
xg-wl0103pr-ww-led,XG WL LWA-0103PR/WW c/w 3x1.2W WARMWHITE LED,Default Title,Default Title,,,,,XG WL0103PR/WW LED,,,123 William Street,,,,,,,0
xg-wl12518-1l-gy,XG WL12518/1L GREY OUTDOOR WALL LIGHT 1XE27,Default Title,Default Title,,,,,XG WL12518/1L GY,,,123 William Street,,,,,,,3
xg-wl61-1l,XG WL MB61/1L,Default Title,Default Title,,,,,XG WL61/1L,,,123 William Street,,,,,,,0
xg-wl645-gy,XG WL645 GREY C/W 1.2W LED W/W & LED DRIVER (645H11),Default Title,Default Title,,,,,XG WL645 GY,,,123 William Street,,,,,,,0
xh-acc-euroasia-sm,3M ALUMINIUM CHANNEL HC-13 (STRIPLIGHT CASING W,Default Title,Default Title,,,,,XH ACC EUROASIA-SM,,,123 William Street,,,,,,,2
xh-accltp-dim,XH ACC AEROLITE LTP DIMMING SENSOR,Default Title,Default Title,,,,,XH ACCLTP DIM,,,123 William Street,,,,,,,0
xh-alhibox,FORMLITE AEROLITE HIBAY/150W GEAR BOX SILVER,Default Title,Default Title,,,,,XH ALHIBOX,,,123 William Street,,,,,,,1
xh-alricco-bk,FORMLITE AL RICCO BK C/W SPIKE (MR16),Default Title,Default Title,,,,,XH ALRICCO BK,,,123 William Street,,,,,,,0
xh-blcrown-sle-bk,FORMLITE AEROLITE CROWN BLACK (1M),Default Title,Default Title,,,,,XH BLCROWN-SLE BK,,,123 William Street,,,,,,,0
xh-blhkadv1000-r,FORMLITE AEROLITE CISKO 1M R/HEAD C/W GEAR N 70W,Default Title,Default Title,,,,,XH BLHKADV1000 R,,,123 William Street,,,,,,,0
xh-blilod7111-ro,XH BL CITYSCAPE (1M) C/W ROUND TOP 7111 (E27),Default Title,Default Title,,,,,XH BLILOD7111 RO,,,123 William Street,,,,,,,0
xh-blsbl-op-bk,FORMLITE BL/SBL/OP SQUARE BOLLARD BK (E27) IP55,Default Title,Default Title,,,,,XH BLSBL/OP BK,,,123 William Street,,,,,,,0
xh-cdi-15,"XH CDI-15 Reel-autolifter, 3-15kg, 10m.",Default Title,Default Title,,,,,XH CDI-15,,,123 William Street,,,,,,,0
xh-citylight-ribbon,FORMLITE CITYLIGHT RIBBON THROUGHT HOLE,Default Title,Default Title,,,,,XH CITYLIGHT RIBBON,,,123 William Street,,,,,,,0
xh-cl-cir-218-al,"CIR/218/AL CIRLINA WHITE, DIE-CAST ALUMINIUM, IP54, C/W 2",Default Title,Default Title,,,,,XH CL CIR/218/AL,,,123 William Street,,,,,,,0
xh-cl2261w-bk-rgbw,Simes S.2261 Aluminium Tiltable Rod IP65 2m Linear c/w 20.6W,Default Title,Default Title,,,,,XH CL2261W BK RGBW,,,123 William Street,,,,,,,0
xh-cl3072l-gy,XH CL3072L GY (2X18W),Default Title,Default Title,,,,,XH CL3072L GY,,,123 William Street,,,,,,,0
xh-cl9310-cw-bk,XH CL9310 SURFACE MOUNT LED DOWNLIGHT MATT BLACK,Default Title,Default Title,,,,,XH CL9310/CW BK,,,123 William Street,,,,,,,0
xh-cladldiamond-sp,ADAM-LITE DIAMOND-SP (2X26W) PLC SURFACE,Default Title,Default Title,,,,,XH CLADLDIAMOND-SP,,,123 William Street,,,,,,,0
xh-clal-tp20w-4k-nd,XH CL AEROLITE AL-TP 20W LED 4000K NON DIM SURFACE,Default Title,Default Title,,,,,XH CLAL-TP20W/4K ND,,,123 William Street,,,,,,,0
xh-clal-tp36w-4k-nd,XH CL AEROLITE AL-TP 36W LED 4000K NON-DIM SURFACE,Default Title,Default Title,,,,,XH CLAL-TP36W/4K ND,,,123 William Street,,,,,,,0
xh-clasp228-wh,AEROLITE ASP 228 WHITE SURFACE MOUNT T5,Default Title,Default Title,,,,,XH CLASP228 WH,,,123 William Street,,,,,,,0
xh-clb0322-gy,XH CL B0322(HV) CITYGUARD GREY,Default Title,Default Title,,,,,XH CLB0322 GY,,,123 William Street,,,,,,,0
xh-clcelica-m-gy,CLCELICA-M GREY c/w 1xE27,Default Title,Default Title,,,,,XH CLCELICA-M GY,,,123 William Street,,,,,,,0
xh-clcelica-sq-gy,XH CLCELICA-SQ GREY C/W 1XPLC26 BALLAST,Default Title,Default Title,,,,,XH CLCELICA-SQ GY,,,123 William Street,,,,,,,0
xh-clcirculo-hg-bk,"XH CL CIRCULO WITH HORIZONTAL GUARD (HG),",Default Title,Default Title,,,,,XH CLCIRCULO-HG BK,,,123 William Street,,,,,,,1
xh-clhb02-150-dl,XH CL EVERGREEN HD-HB02 150W 6500K LED HIGH BAY,Default Title,Default Title,,,,,XH CLHB02/150 DL,,,123 William Street,,,,,,,0
xh-clilosl-236,FORMLITE CL OSCAR OSL236 (2X36W),Default Title,Default Title,,,,,XH CLILOSL 236,,,123 William Street,,,,,,,0
xh-clltp-1200-34w-cw,XH CL AEROLITE LTP-1200-34W 4000K LAMP DIM 4' IP65,Default Title,Default Title,,,,,XH CLLTP-1200-34W CW,,,123 William Street,,,,,,,0
xh-clltp-1200-34w-dl,XH CL AEROLITE LTP-1200-34W C/W 6000K LAMP & NON-DIM,Default Title,Default Title,,,,,XH CLLTP-1200-34W DL,,,123 William Street,,,,,,,0
xh-cltivoli-lv-38w-cw,XH CL TIVOLI-LV 1000MM 38W 4000K C/W 30° LED LAMP &,Default Title,Default Title,,,,,XH CLTIVOLI-LV 38W CW,,,123 William Street,,,,,,,5
xh-cltivoli-mv-24w-ww,XH CL TIVOLI-MV 1000MM CW 24W 3000K LED LAMP IP65,Default Title,Default Title,,,,,XH CLTIVOLI-MV 24W WW,,,123 William Street,,,,,,,0
xh-cltivoli-r-114,XH CLTIVOLI-R 114 GREY C/W 1X14W T5 & NON-DIM BALLAST,Default Title,Default Title,,,,,XH CLTIVOLI-R 114,,,123 William Street,,,,,,,0
xh-cltivoli-r-128,XH CLTIVOLI-R 128 C/W 1X28W T5 & NON-DIM BALLAST IP65,Default Title,Default Title,,,,,XH CLTIVOLI-R 128,,,123 William Street,,,,,,,0
xh-cltivoli-s-128,XH CLTIVOLI-S 128 GREY C/W T5 & NON-DIM BALLAST IP65,Default Title,Default Title,,,,,XH CLTIVOLI-S 128,,,123 William Street,,,,,,,0
xh-clweatherlux-128,WEATHERLUX 1X28W WEATHERPROOF C/W DIFF &,Default Title,Default Title,,,,,XH CLWEATHERLUX 128,,,123 William Street,,,,,,,0
xh-clweatherlux-228,WEATHERLUX 2X28W WEATHERPROOF C/W DIF &,Default Title,Default Title,,,,,XH CLWEATHERLUX 228,,,123 William Street,,,,,,,0
xh-dl8812-12w-ww,XH DL LITE ACE 8812 C/W 12W 3000K LED,Default Title,Default Title,,,,,XH DL8812/12W WW,,,123 William Street,,,,,,,0
xh-dladlcompact-dia,XH DL ADLCOMPACT-DIA COMPACT DIAMOND,Default Title,Default Title,,,,,XH DLADLCOMPACT-DIA,,,123 William Street,,,,,,,0
xh-dlmega-p,MEGA-P RECESSED DOWNLIGHT WITH POLISHED,Default Title,Default Title,,,,,XH DLMEGA-P,,,123 William Street,,,,,,,0
xh-dlphbbs181-4000,PHILIPS BBS181 Recess Downlight c/w 4000K LED Lamp,Default Title,Default Title,,,,,XH DLPHBBS181/4000,,,123 William Street,,,,,,,0
xh-dlphbbs181-5000,PHILIPS BBS181 Recess Downlight c/w 5000K LED Lamp,Default Title,Default Title,,,,,XH DLPHBBS181/5000,,,123 William Street,,,,,,,1
xh-flikeno-1000w-wh,ILMAS KENO SUPERIOR/1000W FLOODLIGHT WH C/W GEAR N,Default Title,Default Title,,,,,XH FLIKENO/1000W WH,,,123 William Street,,,,,,,0
xh-flilkeno-250sbk,ILMAS KENO/250W SYMMETRIC FLOODLIGHT C/W 250W,Default Title,Default Title,,,,,XH FLILKENO/250SBK,,,123 William Street,,,,,,,0
xh-flilkeno-abk,ILMAS KENO ASYMMETRIC FLOODLIGHT C/W 250W GEAR,Default Title,Default Title,,,,,XH FLILKENO/ABK,,,123 William Street,,,,,,,0
xh-flilkenocompa-ct-150w,FORMLITE ILMAS KENO/A COMPACT 150W C/W GEAR N,Default Title,Default Title,,,,,XH FLILKENOCOMPA CT 150W,,,123 William Street,,,,,,,0
xh-flmini-70-bk,XH FLOODLIGHT MINI/70W (MH) BK C/W GEAR,Default Title,Default Title,,,,,XH FLMINI/70 BK,,,123 William Street,,,,,,,0
xh-flsm3732v-gy,SM3732V GREY TECHO RECTANGULAR FLOODLIGHT,Default Title,Default Title,,,,,XH FLSM3732V GY,,,123 William Street,,,,,,,0
xh-flultraslim-s-bk-150w,FORMLITE ULTRASLIM/S BLACK 150W C/W GEAR AND,Default Title,Default Title,,,,,XH FLULTRASLIM/S BK 150W,,,123 William Street,,,,,,,0
xh-flultraslim-s-gy-150w,FORMLITE ULTRASLIM/S GREY 150W C/W GEAR AND LAMP,Default Title,Default Title,,,,,XH FLULTRASLIM/S GY 150W,,,123 William Street,,,,,,,0
xh-flultraslim-s-wh-150w,FORMLITE ULTRASLIM/S WHITE FLOODLIGHT 150W C/W,Default Title,Default Title,,,,,XH FLULTRASLIM/S WH 150W,,,123 William Street,,,,,,,1
xh-flutraslim-s-wh-70w,FORMLITE UTRASLIM/S WHITE C/W 70W LAMP N GEAR,Default Title,Default Title,,,,,XH FLUTRASLIM/S WH 70W,,,123 William Street,,,,,,,0
xh-garden-liter-bk-sur,XH GARDEN-LITER BK (PAR38) C/W SURFACE MOUNT BK,Default Title,Default Title,,,,,XH GARDEN-LITER BK(SUR),,,123 William Street,,,,,,,0
xh-garden-liter-bk-sp,XH GARDEN-LITER BLACK (PAR38) C/W SPIKE,Default Title,Default Title,,,,,XH GARDEN-LITER BK/SP,,,123 William Street,,,,,,,0
xh-gdlfg10w14-ww,XH GDL FG10W14 SKY-FLOOD 10W 3000K IP65,Default Title,Default Title,,,,,XH GDLFG10W14 WW,,,123 William Street,,,,,,,0
xh-gdlfg20w14-ww,XH GDL FG20W14 SKY-FLOOD BLACK 20W 3000K IP65,Default Title,Default Title,,,,,XH GDLFG20W14 WW,,,123 William Street,,,,,,,4
xh-gdlstudio-s-70-w-gy,XH GDL ILMAS STUDIO/S GREY FLOODLIGHT G12 70W,Default Title,Default Title,,,,,XH GDLSTUDIO/S/70 W GY,,,123 William Street,,,,,,,0
xh-gge858-sil,FORMLITE GGE858 SIL (MH 70W),Default Title,Default Title,,,,,XH GGE858 SIL,,,123 William Street,,,,,,,0
xh-glgina-sp,ADAM-LITE GINA-SP BLACK SPIKE LIGHT (IP55) C/W,Default Title,Default Title,,,,,XH GLGINA-SP,,,123 William Street,,,,,,,0
xh-glscape-liter-bk,XH GL SCAPE-LITER (PAR30) BK C/W STANDARD RING N,Default Title,Default Title,,,,,XH GLSCAPE-LITER BK,,,123 William Street,,,,,,,0
xh-glscape-liter-sur-gy,XH GL SCAPELITER GREY C/W SURFACE MOUNT,Default Title,Default Title,,,,,XH GLSCAPE-LITER/ SUR GY,,,123 William Street,,,,,,,0
xh-glspot-liter-p-ar30-bk,FORMLITE GL SPOT-LITER (PAR30 35W CDM-R) BLACK,Default Title,Default Title,,,,,XH GLSPOT-LITER/P AR30 BK,,,123 William Street,,,,,,,0
xh-hllatte-t,FORMLITE DECOLITE LATTE / T WHITE C/W 2XT5 28W LAMP &,Default Title,Default Title,,,,,XH HLLATTE/T,,,123 William Street,,,,,,,1
xh-hllatte-t-sv,FORMLITE DECOLITE LATTE / T SILVER C/W 2XT5 28W LAMP &,Default Title,Default Title,,,,,XH HLLATTE/T SV,,,123 William Street,,,,,,,0
xh-hlovale-l,FORMLITE DECOLITE OVALE / L GREY C/W 2xT5 28W,Default Title,Default Title,,,,,XH HLOVALE/L,,,123 William Street,,,,,,,0
xh-hlsl-228-e,FORMLITE SILVERLINE-E: PENDANT T5 FLUORESCENT,Default Title,Default Title,,,,,XH HLSL/228/E,,,123 William Street,,,,,,,0
xh-hlsl-228-m,FORMLITE SILVERLINE-M GREY: PENDANT T5,Default Title,Default Title,,,,,XH HLSL/228/M,,,123 William Street,,,,,,,0
xh-hlsl-254-e,FORMLITE SILVERLINE-E GREY: PENDANT T5,Default Title,Default Title,,,,,XH HLSL/254/E,,,123 William Street,,,,,,,1
xh-hltondo-s128-sil,FORMLITE DECOLITE TONDO/S SIL C/W 1X28W ELECTRONICS,Default Title,Default Title,,,,,XH HLTONDO/S128 SIL,,,123 William Street,,,,,,,0
xh-hltondo-s128-wh,FORMLITE DECOLITE TONDO/S WHITE C/W 1X28W,Default Title,Default Title,,,,,XH HLTONDO/S128 WH,,,123 William Street,,,,,,,0
xh-hltondo-s-led-4-ww-gy,XH HL TONDO/S-LED/4FT GREY 29W 3000K,Default Title,Default Title,,,,,XH HLTONDO/S-LED/ 4/WW GY,,,123 William Street,,,,,,,0
xh-hltondo-t228-sil,FORMLITE DECOLITE TONDO/T SIL C/W 2X28W ELECTRONICS,Default Title,Default Title,,,,,XH HLTONDO/T228 SIL,,,123 William Street,,,,,,,1
xh-hltondo-t228-wh,FORMLITE DECOLITE TONDO/T WHITE C/W 2X28W,Default Title,Default Title,,,,,XH HLTONDO/T228 WH,,,123 William Street,,,,,,,0
xh-il6017-bk,FORMLITE ILM MINI-SPOT BK (MR16),Default Title,Default Title,,,,,XH IL6017 BK,,,123 William Street,,,,,,,0
xh-il6026-bk,FORMLITE ILM MEDI-SPOT BK (PAR30),Default Title,Default Title,,,,,XH IL6026 BK,,,123 William Street,,,,,,,0
xh-il6230-bk,FORMLITE ILM MAXI-SPOT BK,Default Title,Default Title,,,,,XH IL6230 BK,,,123 William Street,,,,,,,0
xh-ilb-ft,GARDEN BOLLARD 1M C/W FLAT TOP (BL-FT,Default Title,Default Title,,,,,XH ILB-FT,,,123 William Street,,,,,,,0
xh-ilmarina-blk,"ILMAS MARINA HIGH BAY LIGHT, Ø590MM , Ht 540MM,",Default Title,Default Title,,,,,XH ILMARINA BLK,,,123 William Street,,,,,,,0
xh-pico-s-250h,PICO/S/250H PICO FLOOD 250W IP65 C/W METAL HALIDE,Default Title,Default Title,,,,,XH PICO/S/250H,,,123 William Street,,,,,,,0
xh-pmi-250mm-cl,PMI 250MM CLEAR GLOBE C/W BASE,Default Title,Default Title,,,,,XH PMI 250MM CL,,,123 William Street,,,,,,,0
xh-pmi-400mm-op,PMI 400MM OPAL GLOBE C/W BASE,Default Title,Default Title,,,,,XH PMI 400MM OP,,,123 William Street,,,,,,,0
xh-pmi-500mm-op,PMI 500MM OPAL GLOBE C/W BASE,Default Title,Default Title,,,,,XH PMI 500MM OP,,,123 William Street,,,,,,,0
xh-polar-p-bk,XH POLER-P POLE BLACK C/W 70W METAL HALIDE LAMP,Default Title,Default Title,,,,,XH POLAR-P BK,,,123 William Street,,,,,,,0
xh-pole8m-2head-bk,FORMLITE 8M FLANGED POLE BK C/W SPECIAL HEAD FRAME,Default Title,Default Title,,,,,XH POLE8M/2HEAD BK,,,123 William Street,,,,,,,0
xh-posaeroliter,FORMLITE AEROLITER POST TOP LANTERN,Default Title,Default Title,,,,,XH POSAEROLITER,,,123 William Street,,,,,,,0
xh-poschelsea-bk,FORMLITE CHELSEA OVAL POST TOP BLACK C/W 3.5M,Default Title,Default Title,,,,,XH POSCHELSEA BK,,,123 William Street,,,,,,,0
xh-poschelsea-sil,FORMLITE CHELSEA OVAL POST TOP SILVER C/W 3.5M,Default Title,Default Title,,,,,XH POSCHELSEA SIL,,,123 William Street,,,,,,,4
xh-poseric-sbx-70,FORMLITE ERIC SBX 70 POST TOP LANTERN 70W WHITE C/W,Default Title,Default Title,,,,,XH POSERIC SBX 70,,,123 William Street,,,,,,,0
xh-posnicole-bk,FORMLITE NICOLE CL6635A C/W CYLINDRICAL POLE,Default Title,Default Title,,,,,XH POSNICOLE BK,,,123 William Street,,,,,,,0
xh-posnicole-sv,FORMLITE NICOLE CL6635A SILVER C/W CYLINDRICAL,Default Title,Default Title,,,,,XH POSNICOLE SV,,,123 William Street,,,,,,,0
xh-posolympic-bk,FORMLITE OLYMPIC POST TOP BLACK,Default Title,Default Title,,,,,XH POSOLYMPIC BK,,,123 William Street,,,,,,,0
xh-posutopia-gy,FORMLITE UTOPIA POST TOP GREY C/W 3.5M ROUND POLE,Default Title,Default Title,,,,,XH POSUTOPIA GY,,,123 William Street,,,,,,,0
xh-rida-a0136b2,"XH GDL A0136B2 (RIDALUX) BLACK C/W 2 LANTERNS, POLE",Default Title,Default Title,,,,,XH RIDA A0136B2,,,123 William Street,,,,,,,0
xh-rida-a0136sb3,XH GDL A0136SB3 (RIDALUX) BLACK c/w 3 LANTERNS &,Default Title,Default Title,,,,,XH RIDA A0136SB3,,,123 William Street,,,,,,,0
xh-rmtarp-314-t5,"FORMLITE RMT ARP314, 3X14W T5",Default Title,Default Title,,,,,XH RMTARP/314 T5,,,123 William Street,,,,,,,0
xh-spadlgalaxy,XH SP ADLGALAXY (P)-SP ADAM-LITE GALAXY-SP C/W,Default Title,Default Title,,,,,XH SPADLGALAXY,,,123 William Street,,,,,,,0
xh-uw7001par38,XH UW7001/PAR 38 - HAKKON,Default Title,Default Title,,,,,XH UW7001PAR38,,,123 William Street,,,,,,,0
xh-uw91339r,XH UW-91339R RECESSED UNDERWATER LIGHT C/W,Default Title,Default Title,,,,,XH UW91339R,,,123 William Street,,,,,,,0
xh-uw93458,XH UW JZ-93458 UNDER WATER SURFACE FOUNTAIN,Default Title,Default Title,,,,,XH UW93458,,,123 William Street,,,,,,,0
xh-wl2251w-13-al-rgbw,XH WL SIMES TILTABLE S.2251W.13 RGBW ALUMINIUM,Default Title,Default Title,,,,,XH WL2251W.13 AL RGBW,,,123 William Street,,,,,,,0
xh-wl2610w-bk-ww,Simes S.2610W Black Between 7Led Mono Emission IP65 Flood,Default Title,Default Title,,,,,XH WL2610W BK WW,,,123 William Street,,,,,,,0
xh-wl2612w-bk-ww,Simes S.2612W Black Between 7Led Double Emission IP65 Top,Default Title,Default Title,,,,,XH WL2612W BK WW,,,123 William Street,,,,,,,0
xh-wl3170-ww-bk,XH WL W3170 BLACK PATH-LITE IP54 LED 10W 3000K,Default Title,Default Title,,,,,XH WL3170/WW BK,,,123 William Street,,,,,,,0
xh-wl3170-ww-wh,XH WL W3170 WHITE PATH-LITE IP54 LED 10W 3000K,Default Title,Default Title,,,,,XH WL3170/WW WH,,,123 William Street,,,,,,,0
xh-wl5040w-bk-ww,Simes S.5040W Black IP65 Lift Square Up/down Wall Light c/w,Default Title,Default Title,,,,,XH WL5040W BK WW,,,123 William Street,,,,,,,0
xh-wl6060w-bk,SIMES S.6060W.09 MICROBLINKER BLACK LED,Default Title,Default Title,,,,,XH WL6060W BK,,,123 William Street,,,,,,,0
xh-wlildolma-e,ILMAS DOLMA WALL LIGHT E27 EMPTY,Default Title,Default Title,,,,,XH WLILDOLMA E,,,123 William Street,,,,,,,0
xh-wlilpalma,ILMAS PALMA SECURITY LIGHT C/W GEAR,Default Title,Default Title,,,,,XH WLILPALMA,,,123 William Street,,,,,,,0
xh-wlindra-70w,XH WL INDRA BK C/W 70W MH LAMP,Default Title,Default Title,,,,,XH WLINDRA/70W,,,123 William Street,,,,,,,1
xh-wllp18w-4ft-ww,Citylight 18W Led WW Fluo Tube T8 4ft Clear,Default Title,Default Title,,,,,XH WLLP18W 4FT WW,,,123 William Street,,,,,,,0
xh-wlovalo-hg-bk,XH WL OVALO WITH HORIZONTAL GUARD (HG) E27,Default Title,Default Title,,,,,XH WLOVALO-HG BK,,,123 William Street,,,,,,,0
xh-wlpal-218,WLPAL 218 PALMA SECURITY LIGHT C/W 2X18W PLC LAMP &,Default Title,Default Title,,,,,XH WLPAL 218,,,123 William Street,,,,,,,0
xh-wltriangulo,XH WL A0138 TRIANGULO BLACK 2xE27 IP44,Default Title,Default Title,,,,,XH WLTRIANGULO,,,123 William Street,,,,,,,0
xh-wlvirgo-gl-t,XH WL VIRGO GL/T GREY (2XE27),Default Title,Default Title,,,,,XH WLVIRGO-GL/T,,,123 William Street,,,,,,,0
xh-wlvirgo-gls,XH WL VIRGO-GLS GREY (E27),Default Title,Default Title,,,,,XH WLVIRGO-GLS,,,123 William Street,,,,,,,3
xh-wlvirgo-lt-ww,XH WL VIRGO-LT 2x10W LED WW SILVER GREY,Default Title,Default Title,,,,,XH WLVIRGO-LT WW,,,123 William Street,,,,,,,0
xh-wlvirgo-ms-bk,XH WLVIRGO-MS BLACK(1XPAR30) DOWN,Default Title,Default Title,,,,,XH WLVIRGO-MS BK,,,123 William Street,,,,,,,0
xh-wlvirgo-ms-gy,XH WLVIRGO-MS GREY (1XPAR30) DOWN LIGHTER,Default Title,Default Title,,,,,XH WLVIRGO-MS GY,,,123 William Street,,,,,,,7
xh-wlvirgo-sq-ms-gy,XH WL VIRGO-SQ/MS GREY SQUARE (E27),Default Title,Default Title,,,,,XH WLVIRGO-SQ/MS GY,,,123 William Street,,,,,,,0
xh-wlvirgo-sq-mt-gy,XH WL VIRGO-SQ/MT GREY SQUARE (2XE27),Default Title,Default Title,,,,,XH WLVIRGO-SQ/MT GY,,,123 William Street,,,,,,,0
xh-wlvirgo-sq-ss-bk,XH WL VIRGO-SQ/SS BLACK (E27),Default Title,Default Title,,,,,XH WLVIRGO-SQ/SS BK,,,123 William Street,,,,,,,0
xh-wlvirgo-ss-bk,XH WLVIRGO-SS BLACK (PAR20) DOWNLIGHTER,Default Title,Default Title,,,,,XH WLVIRGO-SS BK,,,123 William Street,,,,,,,0
xh-wlvirgo-ss-gy,XH WLVIRGO-SS GREY (PAR20) DOWN LIGHTER,Default Title,Default Title,,,,,XH WLVIRGO-SS GY,,,123 William Street,,,,,,,1
xh-wlvirgo-ss-wh,XH WLVIRGO-SS WHITE (PAR20) DOWN LIGHTER,Default Title,Default Title,,,,,XH WLVIRGO-SS WH,,,123 William Street,,,,,,,3
xh-wlvirgo-st-bk,XH WLVIRGO-ST BK (2XPAR20) UP/DOWN LIGHTER,Default Title,Default Title,,,,,XH WLVIRGO-ST BK,,,123 William Street,,,,,,,0
xh-wlvirgo-st-gy,XH WLVIRGO-ST GREY (2XPAR20) UP/DOWN LIGHTER,Default Title,Default Title,,,,,XH WLVIRGO-ST GY,,,123 William Street,,,,,,,1
xj-cl111-336-dc,XJ CL111/3X36W DC C/W D/L TUBE,Default Title,Default Title,,,,,XJ CL111/336 DC,,,123 William Street,,,,,,,0
xj-cl111-336-sv,XJ CL111/3X36W SV C/W D/L TUBE,Default Title,Default Title,,,,,XJ CL111/336 SV,,,123 William Street,,,,,,,0
xj-clrd-40w-dc,XJ CLRD/40W DC,Default Title,Default Title,,,,,XJ CLRD/40W DC,,,123 William Street,,,,,,,0
xj-clrd-40w-sv,XJ CLRD/40W SV,Default Title,Default Title,,,,,XJ CLRD/40W SV,,,123 William Street,,,,,,,0
xj-clsq-40w-dc,XJ CLSQ/40W DC,Default Title,Default Title,,,,,XJ CLSQ/40W DC,,,123 William Street,,,,,,,0
xj-clsq-40w-sv,XJ CLSQ/40W SV,Default Title,Default Title,,,,,XJ CLSQ/40W SV,,,123 William Street,,,,,,,0
xk-cl21d-05,XK ESCL21D 05 (SQ CL) C/W 2D 21W D/L N BALLAST,Default Title,Default Title,,,,,XK CL21D 05,,,123 William Street,,,,,,,0
